network_type,target_plr,protection_method,concealment,budget_frac,n_frames,n_protected,raw_loss_rate,post_repair_loss_rate,PESQ,PESQ_WB,PESQ_NB,STOI,ESTOI,SI-SDR,concealment_rate,n_lost_frames,mean_burst_len,max_burst_len,n_bursts,codec,file,seed
random_loss,0.01,none,"{'concealment_rate': np.float64(0.013333333333333334), 'n_lost_frames': 4, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 4}",0.1,300,0,0.013333333333333308,0.013333333333333308,2.171297073364258,2.171297073364258,2.8977763652801514,0.9160092725656828,0.8234758931964593,3.421338313706012,0.013333333333333334,4,1.0,1,4,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,none,"{'concealment_rate': np.float64(0.013333333333333334), 'n_lost_frames': 4, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 4}",0.1,300,0,0.013333333333333308,0.013333333333333308,2.202162981033325,2.202162981033325,2.9184494018554688,0.9142286803013278,0.8230656356202467,3.435653686414473,0.013333333333333334,4,1.0,1,4,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,random,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,30,0.0033333333333332993,0.0033333333333332993,2.0449953079223633,2.0449953079223633,2.884889602661133,0.9189358833049753,0.828940436047265,3.7427979768701647,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,random,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,30,0.0033333333333332993,0.0033333333333332993,2.356933355331421,2.356933355331421,2.970749616622925,0.9189818008770225,0.8290935971566925,3.8114675798455258,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,random,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,30,0.0033333333333332993,0.0033333333333332993,2.3571674823760986,2.3571674823760986,2.960847854614258,0.9189825067007032,0.8291168326926666,3.8121085231633556,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,random,"{'concealment_rate': np.float64(0.016666666666666666), 'n_lost_frames': 5, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 5}",0.1,300,30,0.01666666666666672,0.01666666666666672,1.6646517515182495,1.6646517515182495,2.6111249923706055,0.908671827816082,0.816850768674956,2.9023407280826885,0.016666666666666666,5,1.0,1,5,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,random,"{'concealment_rate': np.float64(0.016666666666666666), 'n_lost_frames': 5, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 5}",0.1,300,30,0.01666666666666672,0.01666666666666672,2.0954558849334717,2.0954558849334717,2.81805157661438,0.9165110286812037,0.8242406054949099,3.4033704856391567,0.016666666666666666,5,1.0,1,5,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,random,"{'concealment_rate': np.float64(0.016666666666666666), 'n_lost_frames': 5, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 5}",0.1,300,30,0.01666666666666672,0.01666666666666672,2.292945384979248,2.292945384979248,2.9874892234802246,0.9170533025693909,0.8259943874098019,3.2905665640186683,0.016666666666666666,5,1.0,1,5,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,heuristic,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,30,0.0033333333333332993,0.0033333333333332993,2.128641366958618,2.128641366958618,2.8853759765625,0.9181808098475055,0.8285524602335214,3.4286589606127253,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,heuristic,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,30,0.0033333333333332993,0.0033333333333332993,2.2795472145080566,2.2795472145080566,2.9519364833831787,0.9184999721903295,0.8280750177543678,3.7168285477943828,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,heuristic,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,30,0.0033333333333332993,0.0033333333333332993,2.321415901184082,2.321415901184082,2.9807791709899902,0.9187548559716797,0.8286924051567339,3.744136515209906,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.01,heuristic,"{'concealment_rate': np.float64(0.013333333333333334), 'n_lost_frames': 4, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 4}",0.1,300,30,0.013333333333333308,0.013333333333333308,1.895355224609375,1.895355224609375,2.7064507007598877,0.9037308667861493,0.8081953429012063,3.024070760408688,0.013333333333333334,4,1.0,1,4,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,heuristic,"{'concealment_rate': np.float64(0.013333333333333334), 'n_lost_frames': 4, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 4}",0.1,300,30,0.013333333333333308,0.013333333333333308,2.171297073364258,2.171297073364258,2.8977763652801514,0.9160092725656828,0.8234758931964593,3.421338313706012,0.013333333333333334,4,1.0,1,4,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,heuristic,"{'concealment_rate': np.float64(0.013333333333333334), 'n_lost_frames': 4, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 4}",0.1,300,30,0.013333333333333308,0.013333333333333308,2.202162981033325,2.202162981033325,2.9184494018554688,0.9142286803013278,0.8230656356202465,3.435653686414473,0.013333333333333334,4,1.0,1,4,EnCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.01,importance_aware,"{'concealment_rate': np.float64(0.0033333333333333335), 'n_lost_frames': 1, 'mean_burst_len': 1.0, 'max_burst_len': 1, 'n_bursts': 1}",0.1,300,30,0.0033333333333332993,0.0033333333333332993,2.128641366958618,2.128641366958618,2.8853759765625,0.9181808098475055,0.8285524602335212,3.4286589606127253,0.0033333333333333335,1,1.0,1,1,EnCodec_3kbps,1089-134686-0000.flac,42
