network_type,target_plr,threshold_method,threshold_value,duplication_delay,n_frames,n_duplicated,duplication_rate,base_bitrate_kbps,total_bitrate_kbps,bandwidth_overhead_pct,raw_loss_rate,n_recovered,recovery_rate,n_concealed,post_recovery_loss_rate,PESQ,PESQ_WB,PESQ_NB,STOI,ESTOI,SI-SDR,concealment_rate,n_lost_frames,mean_burst_len,max_burst_len,n_bursts,codec,file,seed
random_loss,0.4,adaptive_quantile_70,dynamic,2,300,91,0.30333333333333334,3.0,3.9099999999999997,30.333333333333336,0.41000000000000003,25,0.2032520325203252,98,0.32666666666666666,1.2435842752456665,1.2435842752456665,1.953672170639038,0.7374890204052428,0.6191311564930458,-2.9297562898733966,0.32666666666666666,98,1.4848484848484849,8,66,HILCodec_3kbps,1188-133604-0000.flac,42
random_loss,0.4,adaptive_quantile_70,dynamic,2,300,91,0.30333333333333334,3.0,3.9099999999999997,30.333333333333336,0.42333333333333334,18,0.14173228346456693,109,0.36333333333333334,1.2353730201721191,1.2353730201721191,1.8972809314727783,0.6968557652055707,0.5572940514502809,-3.3154031352147073,0.36333333333333334,109,1.626865671641791,6,67,HILCodec_3kbps,1188-133604-0000.flac,123
random_loss,0.4,all_duplicate,all_duplicate,1,300,300,1.0,3.0,6.0,100.0,0.41000000000000003,74,0.6016260162601627,49,0.16333333333333333,1.5690970420837402,1.5690970420837402,2.511934280395508,0.7984918033896102,0.6956071020331456,-0.004718941710019676,0.16333333333333333,49,1.4848484848484849,7,33,HILCodec_3kbps,1188-133604-0000.flac,42
random_loss,0.4,all_duplicate,all_duplicate,1,300,300,1.0,3.0,6.0,100.0,0.42333333333333334,71,0.5590551181102362,56,0.18666666666666668,1.4302023649215698,1.4302023649215698,2.2472362518310547,0.7795309976847975,0.6582971780391207,0.06357593499294267,0.18666666666666668,56,1.75,5,32,HILCodec_3kbps,1188-133604-0000.flac,123
random_loss,0.4,all_duplicate,all_duplicate,2,300,300,1.0,3.0,6.0,100.0,0.41000000000000003,74,0.6016260162601627,49,0.16333333333333333,1.4024103879928589,1.4024103879928589,2.2262396812438965,0.79265113284904,0.699017399137705,-0.165614650150405,0.16333333333333333,49,1.1951219512195121,6,41,HILCodec_3kbps,1188-133604-0000.flac,42
random_loss,0.4,all_duplicate,all_duplicate,2,300,300,1.0,3.0,6.0,100.0,0.42333333333333334,73,0.5748031496062992,54,0.18,1.4034470319747925,1.4034470319747925,2.3509128093719482,0.771226994729745,0.6714724768281316,0.7198657099758659,0.18,54,1.255813953488372,4,43,HILCodec_3kbps,1188-133604-0000.flac,123
random_loss,0.0,no_duplicate,no_duplicate,1,300,0,0.0,3.0,3.0,0.0,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,no_duplicate,no_duplicate,1,300,0,0.0,3.0,3.0,0.0,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.0,no_duplicate,no_duplicate,2,300,0,0.0,3.0,3.0,0.0,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,no_duplicate,no_duplicate,2,300,0,0.0,3.0,3.0,0.0,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.0,fixed_0.3,0.3,1,300,31,0.10333333333333333,3.0,3.3099999999999996,10.333333333333334,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,fixed_0.3,0.3,1,300,31,0.10333333333333333,3.0,3.3099999999999996,10.333333333333334,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.0,fixed_0.3,0.3,2,300,31,0.10333333333333333,3.0,3.3099999999999996,10.333333333333334,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,fixed_0.3,0.3,2,300,31,0.10333333333333333,3.0,3.3099999999999996,10.333333333333334,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.0,fixed_0.5,0.5,1,300,11,0.03666666666666667,3.0,3.11,3.6666666666666665,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,fixed_0.5,0.5,1,300,11,0.03666666666666667,3.0,3.11,3.6666666666666665,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.0,fixed_0.5,0.5,2,300,11,0.03666666666666667,3.0,3.11,3.6666666666666665,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,fixed_0.5,0.5,2,300,11,0.03666666666666667,3.0,3.11,3.6666666666666665,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.0,fixed_0.7,0.7,1,300,1,0.0033333333333333335,3.0,3.0100000000000002,0.33333333333333337,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,fixed_0.7,0.7,1,300,1,0.0033333333333333335,3.0,3.0100000000000002,0.33333333333333337,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.0,fixed_0.7,0.7,2,300,1,0.0033333333333333335,3.0,3.0100000000000002,0.33333333333333337,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,fixed_0.7,0.7,2,300,1,0.0033333333333333335,3.0,3.0100000000000002,0.33333333333333337,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.0,adaptive_mean_std,dynamic,1,300,33,0.11,3.0,3.33,11.0,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,adaptive_mean_std,dynamic,1,300,33,0.11,3.0,3.33,11.0,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.0,adaptive_mean_std,dynamic,2,300,33,0.11,3.0,3.33,11.0,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,adaptive_mean_std,dynamic,2,300,33,0.11,3.0,3.33,11.0,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.0,adaptive_quantile_70,dynamic,1,300,98,0.32666666666666666,3.0,3.98,32.666666666666664,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,adaptive_quantile_70,dynamic,1,300,98,0.32666666666666666,3.0,3.98,32.666666666666664,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.0,adaptive_quantile_70,dynamic,2,300,98,0.32666666666666666,3.0,3.98,32.666666666666664,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,adaptive_quantile_70,dynamic,2,300,98,0.32666666666666666,3.0,3.98,32.666666666666664,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.0,all_duplicate,all_duplicate,1,300,300,1.0,3.0,6.0,100.0,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,all_duplicate,all_duplicate,1,300,300,1.0,3.0,6.0,100.0,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.0,all_duplicate,all_duplicate,2,300,300,1.0,3.0,6.0,100.0,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.0,all_duplicate,all_duplicate,2,300,300,1.0,3.0,6.0,100.0,0.0,0,0.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,no_duplicate,no_duplicate,1,300,0,0.0,3.0,3.0,0.0,0.0033333333333332993,0,0.0,1,0.0033333333333333335,3.1100645065307617,3.1100645065307617,3.5790488719940186,0.9348004404112832,0.8980987317824153,1.663284928825337,0.0033333333333333335,1,1.0,1,1,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,no_duplicate,no_duplicate,1,300,0,0.0,3.0,3.0,0.0,0.013333333333333308,0,0.0,4,0.013333333333333334,2.9316799640655518,2.9316799640655518,3.5101449489593506,0.9330618496759168,0.8937706270438257,1.648723423025983,0.013333333333333334,4,1.0,1,4,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,no_duplicate,no_duplicate,2,300,0,0.0,3.0,3.0,0.0,0.0033333333333332993,0,0.0,1,0.0033333333333333335,3.1100645065307617,3.1100645065307617,3.5790488719940186,0.9348004404112832,0.8980987317824153,1.663284928825337,0.0033333333333333335,1,1.0,1,1,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,no_duplicate,no_duplicate,2,300,0,0.0,3.0,3.0,0.0,0.013333333333333308,0,0.0,4,0.013333333333333334,2.9316799640655518,2.9316799640655518,3.5101449489593506,0.9330618496759168,0.8937706270438257,1.648723423025983,0.013333333333333334,4,1.0,1,4,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,fixed_0.3,0.3,1,300,31,0.10333333333333333,3.0,3.3099999999999996,10.333333333333334,0.0033333333333332993,0,0.0,1,0.0033333333333333335,3.1100645065307617,3.1100645065307617,3.5790488719940186,0.9348004404112832,0.8980987317824152,1.663284928825337,0.0033333333333333335,1,1.0,1,1,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,fixed_0.3,0.3,1,300,31,0.10333333333333333,3.0,3.3099999999999996,10.333333333333334,0.013333333333333308,0,0.0,4,0.013333333333333334,2.9316799640655518,2.9316799640655518,3.5101449489593506,0.9330618496759168,0.8937706270438257,1.648723423025983,0.013333333333333334,4,1.0,1,4,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,fixed_0.3,0.3,2,300,31,0.10333333333333333,3.0,3.3099999999999996,10.333333333333334,0.0033333333333332993,0,0.0,1,0.0033333333333333335,3.1100645065307617,3.1100645065307617,3.5790488719940186,0.9348004404112832,0.8980987317824153,1.663284928825337,0.0033333333333333335,1,1.0,1,1,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,fixed_0.3,0.3,2,300,31,0.10333333333333333,3.0,3.3099999999999996,10.333333333333334,0.013333333333333308,0,0.0,4,0.013333333333333334,2.9316799640655518,2.9316799640655518,3.5101449489593506,0.9330618496759168,0.8937706270438257,1.648723423025983,0.013333333333333334,4,1.0,1,4,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,fixed_0.5,0.5,1,300,11,0.03666666666666667,3.0,3.11,3.6666666666666665,0.0033333333333332993,0,0.0,1,0.0033333333333333335,3.1100645065307617,3.1100645065307617,3.5790488719940186,0.9348004404112832,0.8980987317824153,1.663284928825337,0.0033333333333333335,1,1.0,1,1,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,fixed_0.5,0.5,1,300,11,0.03666666666666667,3.0,3.11,3.6666666666666665,0.013333333333333308,0,0.0,4,0.013333333333333334,2.9316799640655518,2.9316799640655518,3.5101449489593506,0.9330618496759168,0.8937706270438257,1.648723423025983,0.013333333333333334,4,1.0,1,4,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,fixed_0.5,0.5,2,300,11,0.03666666666666667,3.0,3.11,3.6666666666666665,0.0033333333333332993,0,0.0,1,0.0033333333333333335,3.1100645065307617,3.1100645065307617,3.5790488719940186,0.9348004404112832,0.8980987317824153,1.663284928825337,0.0033333333333333335,1,1.0,1,1,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,fixed_0.5,0.5,2,300,11,0.03666666666666667,3.0,3.11,3.6666666666666665,0.013333333333333308,0,0.0,4,0.013333333333333334,2.9316799640655518,2.9316799640655518,3.5101449489593506,0.9330618496759168,0.8937706270438257,1.648723423025983,0.013333333333333334,4,1.0,1,4,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,fixed_0.7,0.7,1,300,1,0.0033333333333333335,3.0,3.0100000000000002,0.33333333333333337,0.0033333333333332993,0,0.0,1,0.0033333333333333335,3.1100645065307617,3.1100645065307617,3.5790488719940186,0.9348004404112832,0.8980987317824153,1.663284928825337,0.0033333333333333335,1,1.0,1,1,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,fixed_0.7,0.7,1,300,1,0.0033333333333333335,3.0,3.0100000000000002,0.33333333333333337,0.013333333333333308,0,0.0,4,0.013333333333333334,2.9316799640655518,2.9316799640655518,3.5101449489593506,0.9330618496759168,0.8937706270438257,1.648723423025983,0.013333333333333334,4,1.0,1,4,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,fixed_0.7,0.7,2,300,1,0.0033333333333333335,3.0,3.0100000000000002,0.33333333333333337,0.0033333333333332993,0,0.0,1,0.0033333333333333335,3.1100645065307617,3.1100645065307617,3.5790488719940186,0.9348004404112832,0.8980987317824153,1.663284928825337,0.0033333333333333335,1,1.0,1,1,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,fixed_0.7,0.7,2,300,1,0.0033333333333333335,3.0,3.0100000000000002,0.33333333333333337,0.013333333333333308,0,0.0,4,0.013333333333333334,2.9316799640655518,2.9316799640655518,3.5101449489593506,0.9330618496759168,0.8937706270438257,1.648723423025983,0.013333333333333334,4,1.0,1,4,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,adaptive_mean_std,dynamic,1,300,33,0.11,3.0,3.33,11.0,0.0033333333333332993,0,0.0,1,0.0033333333333333335,3.1100645065307617,3.1100645065307617,3.5790488719940186,0.9348004404112832,0.8980987317824152,1.663284928825337,0.0033333333333333335,1,1.0,1,1,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,adaptive_mean_std,dynamic,1,300,33,0.11,3.0,3.33,11.0,0.013333333333333308,0,0.0,4,0.013333333333333334,2.9316799640655518,2.9316799640655518,3.5101449489593506,0.9330618496759168,0.8937706270438258,1.648723423025983,0.013333333333333334,4,1.0,1,4,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,adaptive_mean_std,dynamic,2,300,33,0.11,3.0,3.33,11.0,0.0033333333333332993,0,0.0,1,0.0033333333333333335,3.1100645065307617,3.1100645065307617,3.5790488719940186,0.9348004404112832,0.8980987317824153,1.663284928825337,0.0033333333333333335,1,1.0,1,1,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,adaptive_mean_std,dynamic,2,300,33,0.11,3.0,3.33,11.0,0.013333333333333308,0,0.0,4,0.013333333333333334,2.9316799640655518,2.9316799640655518,3.5101449489593506,0.9330618496759168,0.8937706270438257,1.648723423025983,0.013333333333333334,4,1.0,1,4,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,adaptive_quantile_70,dynamic,1,300,98,0.32666666666666666,3.0,3.98,32.666666666666664,0.0033333333333332993,0,0.0,1,0.0033333333333333335,3.1100645065307617,3.1100645065307617,3.5790488719940186,0.9348004404112832,0.8980987317824153,1.663284928825337,0.0033333333333333335,1,1.0,1,1,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,adaptive_quantile_70,dynamic,1,300,98,0.32666666666666666,3.0,3.98,32.666666666666664,0.013333333333333308,0,0.0,4,0.013333333333333334,2.9316799640655518,2.9316799640655518,3.5101449489593506,0.9330618496759168,0.8937706270438257,1.648723423025983,0.013333333333333334,4,1.0,1,4,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,adaptive_quantile_70,dynamic,2,300,98,0.32666666666666666,3.0,3.98,32.666666666666664,0.0033333333333332993,0,0.0,1,0.0033333333333333335,3.1100645065307617,3.1100645065307617,3.5790488719940186,0.9348004404112832,0.8980987317824153,1.663284928825337,0.0033333333333333335,1,1.0,1,1,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,adaptive_quantile_70,dynamic,2,300,98,0.32666666666666666,3.0,3.98,32.666666666666664,0.013333333333333308,0,0.0,4,0.013333333333333334,2.9316799640655518,2.9316799640655518,3.5101449489593506,0.9330618496759168,0.8937706270438257,1.648723423025983,0.013333333333333334,4,1.0,1,4,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,all_duplicate,all_duplicate,1,300,300,1.0,3.0,6.0,100.0,0.0033333333333332993,1,1.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,all_duplicate,all_duplicate,1,300,300,1.0,3.0,6.0,100.0,0.013333333333333308,4,1.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.01,all_duplicate,all_duplicate,2,300,300,1.0,3.0,6.0,100.0,0.0033333333333332993,1,1.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423253,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.01,all_duplicate,all_duplicate,2,300,300,1.0,3.0,6.0,100.0,0.013333333333333308,4,1.0,0,0.0,3.137563467025757,3.137563467025757,3.6158576011657715,0.9358706166202369,0.8994951942423252,1.8119962527441305,0.0,0,0.0,0,0,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.03,no_duplicate,no_duplicate,1,300,0,0.0,3.0,3.0,0.0,0.026666666666666616,0,0.0,8,0.02666666666666667,2.2552711963653564,2.2552711963653564,2.788792610168457,0.9215521302473804,0.8812784312187412,1.1614944147371915,0.02666666666666667,8,1.0,1,8,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.03,no_duplicate,no_duplicate,1,300,0,0.0,3.0,3.0,0.0,0.033333333333333326,0,0.0,10,0.03333333333333333,2.3780179023742676,2.3780179023742676,3.0067758560180664,0.9205098920592579,0.8768788162379143,0.4777500906374546,0.03333333333333333,10,1.0,1,10,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.03,no_duplicate,no_duplicate,2,300,0,0.0,3.0,3.0,0.0,0.026666666666666616,0,0.0,8,0.02666666666666667,2.2552711963653564,2.2552711963653564,2.788792610168457,0.9215521302473804,0.8812784312187412,1.1614944147371915,0.02666666666666667,8,1.0,1,8,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.03,no_duplicate,no_duplicate,2,300,0,0.0,3.0,3.0,0.0,0.033333333333333326,0,0.0,10,0.03333333333333333,2.3780179023742676,2.3780179023742676,3.0067758560180664,0.9205098920592579,0.8768788162379143,0.4777500906374546,0.03333333333333333,10,1.0,1,10,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.03,fixed_0.3,0.3,1,300,31,0.10333333333333333,3.0,3.3099999999999996,10.333333333333334,0.026666666666666616,0,0.0,8,0.02666666666666667,2.2552711963653564,2.2552711963653564,2.788792610168457,0.9215521302473804,0.8812784312187412,1.1614944147371915,0.02666666666666667,8,1.0,1,8,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.03,fixed_0.3,0.3,1,300,31,0.10333333333333333,3.0,3.3099999999999996,10.333333333333334,0.033333333333333326,1,0.1,9,0.03,2.4890267848968506,2.4890267848968506,3.0706708431243896,0.9247449245415318,0.8813131618909984,0.7596044976009496,0.03,9,1.0,1,9,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.03,fixed_0.3,0.3,2,300,31,0.10333333333333333,3.0,3.3099999999999996,10.333333333333334,0.026666666666666616,0,0.0,8,0.02666666666666667,2.2552711963653564,2.2552711963653564,2.788792610168457,0.9215521302473804,0.8812784312187412,1.1614944147371915,0.02666666666666667,8,1.0,1,8,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.03,fixed_0.3,0.3,2,300,31,0.10333333333333333,3.0,3.3099999999999996,10.333333333333334,0.033333333333333326,1,0.1,9,0.03,2.4890267848968506,2.4890267848968506,3.0706708431243896,0.9247449245415318,0.8813131618909984,0.7596044976009496,0.03,9,1.0,1,9,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.03,fixed_0.5,0.5,1,300,11,0.03666666666666667,3.0,3.11,3.6666666666666665,0.026666666666666616,0,0.0,8,0.02666666666666667,2.2552711963653564,2.2552711963653564,2.788792610168457,0.9215521302473804,0.8812784312187412,1.1614944147371915,0.02666666666666667,8,1.0,1,8,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.03,fixed_0.5,0.5,1,300,11,0.03666666666666667,3.0,3.11,3.6666666666666665,0.033333333333333326,0,0.0,10,0.03333333333333333,2.3780179023742676,2.3780179023742676,3.0067758560180664,0.9205098920592579,0.8768788162379143,0.4777500906374546,0.03333333333333333,10,1.0,1,10,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.03,fixed_0.5,0.5,2,300,11,0.03666666666666667,3.0,3.11,3.6666666666666665,0.026666666666666616,0,0.0,8,0.02666666666666667,2.2552711963653564,2.2552711963653564,2.788792610168457,0.9215521302473804,0.8812784312187412,1.1614944147371915,0.02666666666666667,8,1.0,1,8,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.03,fixed_0.5,0.5,2,300,11,0.03666666666666667,3.0,3.11,3.6666666666666665,0.033333333333333326,0,0.0,10,0.03333333333333333,2.3780179023742676,2.3780179023742676,3.0067758560180664,0.9205098920592579,0.8768788162379143,0.4777500906374546,0.03333333333333333,10,1.0,1,10,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.03,fixed_0.7,0.7,1,300,1,0.0033333333333333335,3.0,3.0100000000000002,0.33333333333333337,0.026666666666666616,0,0.0,8,0.02666666666666667,2.2552711963653564,2.2552711963653564,2.788792610168457,0.9215521302473804,0.8812784312187412,1.1614944147371915,0.02666666666666667,8,1.0,1,8,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.03,fixed_0.7,0.7,1,300,1,0.0033333333333333335,3.0,3.0100000000000002,0.33333333333333337,0.033333333333333326,0,0.0,10,0.03333333333333333,2.3780179023742676,2.3780179023742676,3.0067758560180664,0.9205098920592579,0.8768788162379143,0.4777500906374546,0.03333333333333333,10,1.0,1,10,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.03,fixed_0.7,0.7,2,300,1,0.0033333333333333335,3.0,3.0100000000000002,0.33333333333333337,0.026666666666666616,0,0.0,8,0.02666666666666667,2.2552711963653564,2.2552711963653564,2.788792610168457,0.9215521302473804,0.8812784312187412,1.1614944147371915,0.02666666666666667,8,1.0,1,8,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.03,fixed_0.7,0.7,2,300,1,0.0033333333333333335,3.0,3.0100000000000002,0.33333333333333337,0.033333333333333326,0,0.0,10,0.03333333333333333,2.3780179023742676,2.3780179023742676,3.0067758560180664,0.9205098920592579,0.8768788162379143,0.4777500906374546,0.03333333333333333,10,1.0,1,10,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.03,adaptive_mean_std,dynamic,1,300,33,0.11,3.0,3.33,11.0,0.026666666666666616,0,0.0,8,0.02666666666666667,2.2552711963653564,2.2552711963653564,2.788792610168457,0.9215521302473804,0.8812784312187412,1.1614944147371915,0.02666666666666667,8,1.0,1,8,HILCodec_3kbps,121-121726-0000.flac,42
random_loss,0.03,adaptive_mean_std,dynamic,1,300,33,0.11,3.0,3.33,11.0,0.033333333333333326,1,0.1,9,0.03,2.4890267848968506,2.4890267848968506,3.0706708431243896,0.9247449245415318,0.8813131618909984,0.7596044976009496,0.03,9,1.0,1,9,HILCodec_3kbps,121-121726-0000.flac,123
random_loss,0.03,adaptive_mean_std,dynamic,2,300,33,0.11,3.0,3.33,11.0,0.026666666666666616,0,0.0,8,0.02666666666666667,2.2552711963653564,2.2552711963653564,2.788792610168457,0.9215521302473804,0.8812784312187412,1.1614944147371915,0.02666666666666667,8,1.0,1,8,HILCodec_3kbps,121-121726-0000.flac,42
