network_type,target_plr,protection_method,concealment,budget_frac,n_frames,n_protected,raw_loss_rate,post_repair_loss_rate,PESQ,PESQ_WB,PESQ_NB,STOI,ESTOI,SI-SDR,concealment_rate,n_lost_frames,mean_burst_len,max_burst_len,n_bursts,codec,file,seed
random_loss,0.05,importance_aware,neighbor_copy,0.1,300,30,0.050000000000000044,0.050000000000000044,2.590620756149292,2.590620756149292,3.344510793685913,0.9384523651758877,0.8529463086926847,4.129200460934099,0.05,15,1.0714285714285714,2,14,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.05,importance_selective,zero_fill,0.1,300,30,0.043333333333333335,0.043333333333333335,2.0542314052581787,2.0542314052581787,2.825723171234131,0.924740078758227,0.8292717644051004,3.8595041290720884,0.043333333333333335,13,1.0,1,13,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.05,importance_selective,neighbor_copy,0.1,300,30,0.043333333333333335,0.043333333333333335,2.619900703430176,2.619900703430176,3.2663025856018066,0.9335650754715741,0.8611297150228304,4.051854087134855,0.043333333333333335,13,1.0,1,13,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.05,importance_selective,zero_fill,0.1,300,30,0.050000000000000044,0.050000000000000044,2.27713680267334,2.27713680267334,2.9268434047698975,0.9258348557816022,0.8275739070773166,4.077556116631466,0.05,15,1.0714285714285714,2,14,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.05,importance_selective,neighbor_copy,0.1,300,30,0.050000000000000044,0.050000000000000044,2.5045197010040283,2.5045197010040283,3.3382112979888916,0.9364272204345856,0.8480335287485988,4.280712833241318,0.05,15,1.0714285714285714,2,14,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.1,none,zero_fill,0.1,300,0,0.09666666666666668,0.09666666666666668,1.7490646839141846,1.7490646839141846,2.3485350608825684,0.8979786693181854,0.7799784953166711,4.019264353778346,0.09666666666666666,29,1.0740740740740742,2,27,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.1,none,neighbor_copy,0.1,300,0,0.09666666666666668,0.09666666666666668,2.14370059967041,2.14370059967041,2.9314773082733154,0.9330851531836039,0.8488897948190405,4.337138659094942,0.09666666666666666,29,1.0740740740740742,2,27,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.1,none,zero_fill,0.1,300,0,0.09999999999999998,0.09999999999999998,1.76963210105896,1.76963210105896,2.3036906719207764,0.8986945097575776,0.7792737895186868,3.5981764683655326,0.1,30,1.1111111111111112,2,27,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.1,none,neighbor_copy,0.1,300,0,0.09999999999999998,0.09999999999999998,2.07023286819458,2.07023286819458,2.809462070465088,0.9189475240512859,0.8195704732935467,3.5109672836599715,0.1,30,1.1111111111111112,2,27,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.1,random,zero_fill,0.1,300,30,0.08666666666666667,0.06999999999999995,1.890472412109375,1.890472412109375,2.6489620208740234,0.9143141558398771,0.8018304603907417,1.6831580045890666,0.07,21,1.105263157894737,2,19,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.1,random,neighbor_copy,0.1,300,30,0.08666666666666667,0.06999999999999995,2.0654165744781494,2.0654165744781494,2.8153560161590576,0.9230496288717867,0.8262838446016272,2.756891809910088,0.07,21,1.105263157894737,2,19,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.1,random,zero_fill,0.1,300,30,0.10666666666666669,0.10333333333333339,1.8693170547485352,1.8693170547485352,2.49460768699646,0.8996994907982354,0.7872854141974263,1.821821625203065,0.10333333333333333,31,1.1481481481481481,2,27,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.1,random,neighbor_copy,0.1,300,30,0.10666666666666669,0.10333333333333339,2.139381170272827,2.139381170272827,2.768524646759033,0.930609497732827,0.8379501841884199,2.0769479416270773,0.10333333333333333,31,1.1481481481481481,2,27,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.1,heuristic,zero_fill,0.1,300,30,0.09666666666666668,0.09333333333333338,1.8133881092071533,1.8133881092071533,2.438950777053833,0.9162346084366656,0.796421703908121,4.343930915715357,0.09333333333333334,28,1.0769230769230769,2,26,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.1,heuristic,neighbor_copy,0.1,300,30,0.09666666666666668,0.09333333333333338,2.2517619132995605,2.2517619132995605,2.969205379486084,0.9360163895901357,0.850592762476056,4.412920145526229,0.09333333333333334,28,1.0769230769230769,2,26,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.1,heuristic,zero_fill,0.1,300,30,0.09999999999999998,0.08999999999999997,1.8202135562896729,1.8202135562896729,2.3874406814575195,0.9060881397304322,0.7892442505183576,3.719958556767526,0.09,27,1.125,2,24,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.1,heuristic,neighbor_copy,0.1,300,30,0.09999999999999998,0.08999999999999997,2.1344377994537354,2.1344377994537354,2.900097608566284,0.9240425794024048,0.8255652838714208,3.622761221963522,0.09,27,1.125,2,24,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.1,importance_aware,zero_fill,0.1,300,30,0.09666666666666668,0.08999999999999997,1.8182939291000366,1.8182939291000366,2.52362322807312,0.9169162232411417,0.800289685645359,4.370441049381998,0.09,27,1.08,2,25,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.1,importance_aware,neighbor_copy,0.1,300,30,0.09666666666666668,0.08999999999999997,2.290520191192627,2.290520191192627,3.0885555744171143,0.9360583912941929,0.8510725299213974,4.40868739455623,0.09,27,1.08,2,25,HILCodec_3kbps,1089-134686-0000.flac,42
random_loss,0.1,importance_aware,zero_fill,0.1,300,30,0.09999999999999998,0.08999999999999997,1.8284270763397217,1.8284270763397217,2.3766367435455322,0.9091323133979502,0.7980008128728987,3.596901483229031,0.09,27,1.08,2,25,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.1,importance_aware,neighbor_copy,0.1,300,30,0.09999999999999998,0.08999999999999997,2.3908939361572266,2.3908939361572266,3.1539320945739746,0.9320089100137753,0.8372992516101124,3.5528078715371225,0.09,27,1.08,2,25,HILCodec_3kbps,1089-134686-0000.flac,123
random_loss,0.1,importance_selective,zero_fill,0.1,300,30,0.09666666666666668,0.09666666666666668,1.741166114807129,1.741166114807129,2.4452526569366455,0.8900381482045207,0.7754130181148012,1.6491004170023587,0.09666666666666666,29,1.1153846153846154,2,26,HILCodec_3kbps,1089-134686-0000.flac,42
